,clean_review,cat_id
2168,Your Uber code is NUMKEY  Never share this code ,3
2169,Your Badoo registration code is NUMKEY  Please don t share this code with anyone,3
2170, Fizzy   Your Fizzy code is NUMKEY   Don t share this code with others ,3
2171,Your Found authorization code is NUMKEY  Do not share this code with anyone ,3
2172,To continue changing your phone number in the DasherDirect app please use NUMKEY as the verification code  n nThis verification code is to keep your account secure  DO NOT SHARE THIS CODE WITH ANYONE   DasherDirect or DoorDash customer support will NEVER ask you for this code   If someone asks you for this code this is a scam  Hang up immediately  n nIf you did not initiate this request your account may be compromised   Change your DasherDirect account password immediately ,3
2173, Binance  P P Order  last   digit NUMKEY  has been canceled because payment was not transferred in time  Contact Customer Support if you have any questions ,2
2174,Try this Lens  http,0
2175,Your Dasher Victoria is approaching with your order from Pizza Hut  Enjoy your meal ,2
2176,CHRISTOS  nBlack Friday   Next   Orders Receive FREE Trouser  Use Code  BF      Checkout  http STOP to opt out,0
2177,NUMKEY is your OTP for RemotePC  nThis code is usable once and valid for   minutes  Do not share the code with anyone ,3
2178,COINS ALERT You are attempting to change the password on your Coins account  CODE NUMKEY  If you did not make this request email report coins ph immediately ,3
2179,Security Code  D AAB  n nIf you did not request a security code please contact your administrator ,3
2180,PRE ORDER now open for Shaper Thong Booty Lifter at She s Waisted  Will sell out      off code   CVWVN http STOP to opt out,0
2181,Douugh security code NUMKEY  Please use this to finish verification ,3
2182,Please use the code NUMKEY to verify your Auctionator account ,3
2183,Please use the following code to verify your account NUMKEY,3
2184,Im Mr  Manuel Franco  the powerball winner of $         NUMKEY,1
2185,Gemstone Gods Hey Jonathan    Minutes left  Take    OFF CodeCyber   Expires Tonight http STOP to opt out,0
2186,Gemstone Gods Hey  did you hear    OFF Entire Site  Don t miss out visit http  CodeMSM   STOP to opt out,0
2187,NEVER SHARE THIS CODE  Enter SMS Code NUMKEY to confirm payment of $     ,3
2188,Enter SMS Code NUMKEY to add your card to Google Pay  Unexpected message  Call NUMKEY        ,3
2189,Crumbl Cookies Code  never share  NUMKEY,3
2190,Thank you for using we WIFI  Your verification code is NUMKEY nYou can visit this link to choose your we WIFI package nhttp,3
2191,Your HoneyBadger verification code is NUMKEY  n nDon t have a Wallet QR code  nClick this link http,3
2192,Your Instant cash advance of $ date  ,2
2193,OTM mobile r nHere is your Activation Code NUMKEY to activate your account ,3
2194,Maga Chat  Activation Code NUMKEY,3
2195, NUMKEY  Code to be used once for WeChat login security verification  Don t share code with others  Disregard this SMS if you didn t intend to log in ,3
2196,If u ashy   u know it ignore dis message  r n r nNTRGLD FREE SHIPPING til Monday r nNTRGLD com r nCode SANTABABY r n r nSTOP http,0
2197,Easy psychics November is often a month where you are lost   But why  Call  NUMKEY     min for $ out,0
2198,    NUMKEY   is your Gem me confirmation code AzxUgZg iEN,3
2199,Hello text group  We restocked our PINK LEOPARD ALF HOODIE n nWant it for     OFF  Use code  TEXTME   n nTell your friends to get on my text list Matthew,0
2200,Send me your postcode please xx,3
2201,    Venmo here  NEVER share this code via call text  ONLY YOU should enter the code  BEWARE If someone asks for the code it s a scam  Code NUMKEY  xgtoYT piw,3
2202,Please confirm your payment of EUR      to PAYPAL using the code NUMKEY,3
2203,Your Skyroam verication code is NUMKEY  For your security please do not share this code with anyone ,3
2204, Amber Welcome to the Amber App  Your verification code is NUMKEY  For security reasons this verification code will expire in   minutes ,3
2205,FNBO NUMKEY Slice by FNBO verification code  For your security do not provide this code to anyone ,3
2206,Uber Security Alert nJust to remind you that Uber will never ask you to share personal details Do not share your verification code or personal pin with anyone ,3
2207,Cornerstone Advance  Your requested app is ready  Please reply YES for your unique link ,3
2208,BiP Verification Code NUMKEY nPlease do not share  nAviOZVGs JJ,3
2209, Meipian Your Meipian Verification Code is NUMKEY,3
2210,NUMKEY is your   Step Verification Code for your Account with monovm com,3
2211,SCHWAB nNUMKEY is your Schwab security code for online login  Please do not share ,3
2212,     Advance Personal Loans   Bad Credit Ok   Please Goto   www dr credit blogspot Si   NUMKEY  biz  Hallie,1
2213, Alibaba Group Your verification code is NUMKEY,3
2214,NUMKEY is your verification code sent by Tripadvisor,3
2215, Yeetalk  your verification code is NUMKEY  welcome to Yeetalk ,3
2216,    Dolly verification code NUMKEY nHsmRJ cj IY,3
2217, GENTLY  NUMKEY is your verification code from GENTLY ,3
2218,NUMKEY  is your DUC App verification code,3
2219,BTM NUMKEY     verification code,3
2220,Your Public verification code NUMKEY ,3
2221,NUMKEY is your verification code enter it on YoYo,3
2222,NUMKEY is your verification code for Free Trial ,3
2223,   Your SIGNAL verification code is NUMKEY ndoDiFGKPO r,3
2224,NUMKEY is your phone verification code for http,3
2225,NUMKEY is your verification code for the Universe Silver registered  App ,3
2226,NUMKEY is your verification code from Payoneer for your card purchase,3
2227,Here s your Pinata verification code NUMKEY,3
2228,Hire a Student verification code NUMKEY,3
2229, VNSMART Remind you your verification code is  NUMKEY  ,3
2230,zZounds order verification code NUMKEY,3
2231,China Wok your verification code is NUMKEY ,3
2232,NUMKEY is your verification code for your Sony account ,3
2233,NUMKEY is your Microsoft account verification code,3
2234,NUMKEY is your verification code for The MLC Portal ,3
2235, MoonChat  NUMKEY  is your verification code expires in    mins ,3
2236,Hi Sheryl your verification code is NUMKEY ,3
2237,Confirmation code NUMKEY nOrder ID SeaizkaMxW,3
2238,Your Compaymo Phone Confirmation code is QEWPCU,3
2239,Confirmation code NUMKEY Sent from Wakie app,3
2240, Binance  Verification code NUMKEY  To prevent phishing make sure that you re on our official website  www binance com  before proceeding ,3
2241,NUMKEY is your verification code for Shop Your Way  Please enter this code to verify your enrollment ,3
2242, Firstrade Your Firstrade verification code is NUMKEY   The code expires after    minutes  Please enter on the website where prompted ,3
2243,Hey  I just hooked you up with $ http,0
2244,I got an OZ sum bud  ,3
2245,That s the vault after I got done,3
2246,Ray I got your emails and why are you not using this to communicate   ,3
2247,I got and watch from you and it don t have SIM card,3
2248,I got it  Thanks for walkin out,3
2249,Ha   I got her a Caribbean vacation ,3
2250,Tell Galen I got for the exchange,3
2251,I got a lot of shit going on,3
2252,I am not doing good will explain when I got  house with garden ,3
2253,I got lock out of my house  smiling face with tear ,3
2254,I got some gas gas OG hmu,3
2255,UNCLE DONALD I got you Merc      ,3
2256,I got to fwu lol what s up,3
2257,Let s post I got food and all for you,3
2258,I think i got it let s pray,3
2259,I never got paid today,3
2260,I see you still got secrets,3
2261,I got the tickets  I will pick you up around  ,3
2262,I got  the or ur text also  a,3
2263,Authorization Code NUMKEY,3
2264, Bitrue  The withdrawal verification code NUMKEY  this verification code will expire after    minutes   You are applying for a withdrawa    usdt TRC   If you are not doing it by yourself please immediately freeze your account and contact customer service ,3
2265,NUMKEY   Use this code to authorize the WeChat Mini Program to access your mobile number  Code is valid for    minutes ,3
2266,NUMKEY is your verification code for Hinge Dating   Relationships ,3
2267,The Feed Hi Betty  A quick reminder our fall sale starts now   you save     on almost everything  Use this link to apply your code http,0
2268,NUMKEY Weibo login verification code  This code is for user authentication please do not send it to anyone else ,3
2269,Dear Customer your one time BELLA password to complete the operation is NUMKEY  Do not share this code ,3
2270,Thick Ass Glass Last Chance for     OFF    Ends Tonight  CODE  BKFDAY   msm  http,0
2271,Vicrez com   Don t miss out the biggest sale this year  n ncode BF    n nhttp save more vicrez com plus nReply stop to stop,0
2272,Ancient Cosmetics Try our New Body Oils with our Mix   Match Buy   Get One FREE Body Oil Sale Today  Use Code GLOWDAY    nhttp Three Body Oils must be added to cart for discount to apply   n,0
2273,Your   digit Kabbage security code is NUMKEY  If you did not request a code give us a call at         NUMKEY ,3
2274,Your code is NUMKEY  This will expire in    minutes  If you didn t request a code call Nordstrom Customer Care at       NUMKEY ,3
2275,Your PIN code is NUMKEY  If you did not request this please ignore this msg ,3
2276, DOYU verification codeNUMKEY  this code is valid for   minutes  please do not tell others ,3
2277, Baneks Your SMS verification code is NUMKEY please do not provide the verification code to others ,3
2278,Crunch FINAL CHANCE  Join now for $ opt out,0
2279,Stores in your locality are in need of feedback from customers  text your ZIP Code to         NUMKEY to apply  selected applicants Earn     Dollar at minimum ,0
2280,Stores are currently hiring representatives for Service tests to earn     dollars Text your ZIP Code to         NUMKEY to be a part of the evaluation exercise ,0
2281,NUMKEY is the Times Club verification code  If you did not request this code please reset your password now for your account security ,3
2282,To delete your account on Marco Polo enter this code into the form CACAZH  If you didn t request this please contact us at support marcopolo me,3
2283,Thank you for using the Ascentis Recruiting verification system   Your code is NUMKEY ,3
2284,Please confirm your phone number using this code NUMKEY ,3
2285,NUMKEY is your verification code  By entering this code you ll verify your phone number on Guru com,3
2286,Christmas balnce Advance Cash for Bills Upto $     sxNUMKEY,1
2287,Christmas advance Quick Cash from Lenders Upto $     bgNUMKEY,1
2288,NUMKEY  Enter this code for Access Corrections phone verification ,3
